UID,Ano_Criacao,Sigla_IF,Nome_IF,Campus_IF,Tipo_Unidade,Regioes,UF,Municipio,Endereco_Padronizado,CEP,Telefone,E-mail,Site,Dirigente,Fonte,Endereco_Geocodificacao_Base,latitude,longitude,geocode_status,geocode_precisao,geocode_confianca,geocode_query,geocode_endereco_retornado,geocode_osm_type,geocode_osm_id,geocode_importance,revisar_manual
ifsp_campus_sao_joao_da_boa_vista,2006,IFSP,Instituto Federal de São Paulo,Campus São João da Boa Vista,Campus,Sudeste,SP,São João da Boa Vista,"Avenida Marginal, 585 - Fazenda Nossa Senhora Aparecida do Jaguari, São João da Boa Vista, SP, 13871-298",13871-298,(19) 9 8230-0008,drg.sbv@ifsp.edu.br,https://www.ifsp.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/sao-paulo,"Avenida Marginal, 585 - Fazenda Nossa Senhora Aparecida do Jaguari, São João da Boa Vista, SP, 13871-298, Brasil",-21.9816469,-46.7818241,ok,cep_municipio_uf,media,"13871-298, São João da Boa Vista, SP, Brasil","Vila Brasil, São João da Boa Vista, São Paulo, Região Sudeste, 13875-040, Brasil",node,10675351254.0,0.1467262569619287,False
ifsp_campus_sao_paulo_sao_miguel,2018,IFSP,Instituto Federal de São Paulo,Campus São Paulo - São Miguel,Campus,Sudeste,SP,São Paulo,"R. Ten. Miguel Delia, 93 - Vila Rosaria, São Paulo, SP, 08021-090",08021-090,(11)2032-5416,drg.smp@ifsp.edu.br,https://www.ifsp.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/sao-paulo,"R. Ten. Miguel Delia, 93 - Vila Rosaria, São Paulo, SP, 08021-090, Brasil",-23.498714,-46.4360989,ok,endereco_padronizado,alta,"R. Ten. Miguel Delia, 93 - Vila Rosaria, São Paulo, SP, 08021-090, Brasil","Rua Tenente Miguel Délia, Vila Rosária, São Miguel Paulista, São Paulo, Região Sudeste, 08021-090, Brasil",way,903147359.0,0.05341195162890055,False
ifsp_campus_sao_jose_do_rio_preto,2017,IFSP,Instituto Federal de São Paulo,Campus São José do Rio Preto,Campus,Sudeste,SP,São José do Rio Preto,"R. Dr. Eduardo Nielsen, 420 - Jardim Congonhas, São José do Rio Preto, SP, 15030-070",15030-070,(17) 98136 0266,drg.sjp@ifsp.edu.br,https://www.ifsp.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/sao-paulo,"R. Dr. Eduardo Nielsen, 420 - Jardim Congonhas, São José do Rio Preto, SP, 15030-070, Brasil",-20.8056237,-49.4053672,ok,endereco_padronizado,alta,"R. Dr. Eduardo Nielsen, 420 - Jardim Congonhas, São José do Rio Preto, SP, 15030-070, Brasil","Instituto Federal, 420, Rua Doutor Eduardo Nielsen, Jardim Congonhas, Vila Aeroporto, Região Central, São José do Rio Preto, São Paulo, Região Sudeste, 15030-070, Brasil",way,954383794.0,6.435263599598715e-05,False
ifsp_campus_sao_paulo,1909,IFSP,Instituto Federal de São Paulo,Campus São Paulo,Campus,Sudeste,SP,São Paulo,"Rua Pedro Vicente, sem complemento, Canindé, São Paulo, SP, 01109-010",01109-010,(11) 2763-7510,drg.spo@ifsp.edu.br,https://www.ifsp.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/sao-paulo,"Rua Pedro Vicente, sem complemento, Canindé, São Paulo, SP, 01109-010, Brasil",-23.5253884,-46.6245691,ok,cep_municipio_uf,media,"01109-010, São Paulo, SP, Brasil","01109-010, Pari, São Paulo, Região Sudeste, Brasil",,,0.12000999999999995,False
ifsp_campus_sao_paulo_pirituba,2016,IFSP,Instituto Federal de São Paulo,Campus São Paulo Pirituba,Campus,Sudeste,SP,São Paulo,"Avenida Mutinga, 951, Jardim Santo Elias, Pirituba, SP, 05110-000",05110-000,(11) 2504-01-07,drg.ptb@ifsp.edu.br,https://www.ifsp.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/sao-paulo,"Avenida Mutinga, 951, Jardim Santo Elias, Pirituba, SP, 05110-000, Brasil",-23.4905603,-46.7432988,ok,cep_municipio_uf,media,"05110-000, São Paulo, SP, Brasil","05110-000, São Domingos, São Paulo, Região Sudeste, Brasil",,,0.12000999999999995,False
ifsp_campus_sao_roque,2008,IFSP,Instituto Federal de São Paulo,Campus São Roque,Campus,Sudeste,SP,São Roque,"Rodovia Prefeito Quintino de Lima, 2100, Paisagem Colonial, São Roque, SP, 18145-090",18145-090,(11) 4719-9512,drg.srq@ifsp.edu.br,https://www.ifsp.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/sao-paulo,"Rodovia Prefeito Quintino de Lima, 2100, Paisagem Colonial, São Roque, SP, 18145-090, Brasil",-23.5544773,-47.1502248,ok,endereco_padronizado,alta,"Rodovia Prefeito Quintino de Lima, 2100, Paisagem Colonial, São Roque, SP, 18145-090, Brasil","Instituto Federal de Educação, Ciência e Tecnologia de São Paulo - IFSP - Campus São Roque, 2100, Rodovia Prefeito Quintino de Lima, Goianã, Bairro do Goianã, São Roque, São Paulo, Região Sudeste, 18145-090, Brasil",way,548803700.0,5.772716868844156e-05,False
ifsp_campus_sertaozinho,1996,IFSP,Instituto Federal de São Paulo,Campus Sertãozinho,Campus,Sudeste,SP,Sertãozinho,"Rua Américo Ambrósio, 269, Jardim Canaã, Sertãozinho, SP, 14169-263",14169-263,(16) 3946-1171,drg.srt@ifsp.edu.br,https://www.ifsp.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/sao-paulo,"Rua Américo Ambrósio, 269, Jardim Canaã, Sertãozinho, SP, 14169-263, Brasil",-21.1420185,-47.9719005,ok,endereco_padronizado,alta,"Rua Américo Ambrósio, 269, Jardim Canaã, Sertãozinho, SP, 14169-263, Brasil","IFSP - Instituto Federal de São Paulo, 269, Rua Américo Ambrosio, Jardim Canaã, Sertãozinho, São Paulo, Região Sudeste, 14169-263, Brasil",way,367725057.0,6.037460898751839e-05,False
ifsp_campus_sorocaba,2016,IFSP,Instituto Federal de São Paulo,Campus Sorocaba,Campus,Sudeste,SP,Sorocaba,"R. Nhonhô Píres, 250 - Vila Lucy, Sorocaba, SP, 18043-060",18043-060,(15) 3321-0020,drg.sor@ifsp.edu.br,https://www.ifsp.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/sao-paulo,"R. Nhonhô Píres, 250 - Vila Lucy, Sorocaba, SP, 18043-060, Brasil",-23.5022273,-47.4787582,ok,endereco_padronizado,alta,"R. Nhonhô Píres, 250 - Vila Lucy, Sorocaba, SP, 18043-060, Brasil","Instituto Federal de São Paulo, 250, Rua Nhonhô Pires, Vila Lucy, Sorocaba, São Paulo, Região Sudeste, 18043-060, Brasil",way,936750455.0,6.49080643930269e-05,False
ifsp_campus_suzano,2010,IFSP,Instituto Federal de São Paulo,Campus Suzano,Campus,Sudeste,SP,Suzano,"Avenida Mogi das Cruzes, 1501, Parque Suzano, Suzano, SP, 08673-010",08673-010,(11) 9 9639-4298,drg.suzano@ifsp.edu.br,https://www.ifsp.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/sao-paulo,"Avenida Mogi das Cruzes, 1501, Parque Suzano, Suzano, SP, 08673-010, Brasil",-23.5361989,-46.3265626,ok,endereco_padronizado,alta,"Avenida Mogi das Cruzes, 1501, Parque Suzano, Suzano, SP, 08673-010, Brasil","Instituto Federal de Educação Ciência e Tecnologia de São Paulo - IFSP Campus Suzano, 1501, Avenida Mogi das Cruzes, Cidade Cruzeiro do Sul, Parque Suzano, Suzano, São Paulo, Região Sudeste, 08670-080, Brasil",way,635457095.0,6.227435721365709e-05,False
ifsp_campus_votuporanga,2010,IFSP,Instituto Federal de São Paulo,Campus Votuporanga,Campus,Sudeste,SP,Votuporanga,"Avenida Jerônimo Figueira da Costa, 3014, Pozzobon, Votuporanga, SP, 15503-110",15503-110,(17) 3426-6981,drg.vtp@ifsp.edu.br,https://www.ifsp.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/sao-paulo,"Avenida Jerônimo Figueira da Costa, 3014, Pozzobon, Votuporanga, SP, 15503-110, Brasil",-20.4038173,-49.9678085,ok,endereco_padronizado,alta,"Avenida Jerônimo Figueira da Costa, 3014, Pozzobon, Votuporanga, SP, 15503-110, Brasil","Instituto Federal, 3014, Avenida Jerônimo Figueira da Costa, Pozzobon, Votuporanga, São Paulo, Região Sudeste, 15503-005, Brasil",way,478686016.0,5.968947890435672e-05,False
ifsp_polo_de_inovacao_matao,2021,IFSP,Instituto Federal de São Paulo,Polo de Inovação Matão,Polo de Inovação,Sudeste,SP,Matão,"Rua: Stéfano D´avassi, 625, Nova Cidade Matão, SP, 15991-502",15991-502,(16) 3506-0700,embrapii@ifsp.edu.br,https://www.ifsp.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/sao-paulo,"Rua: Stéfano D´avassi, 625, Nova Cidade Matão, SP, 15991-502, Brasil",-21.5847434,-48.3773827,ok,cep_municipio_uf,media,"15991-502, Matão, SP, Brasil","Jardim Brasil, Matão, São Paulo, Região Sudeste, 15996-126, Brasil",node,3319942597.0,0.14672730373083082,False
ifsp_campus_sao_jose_dos_campos,2013,IFSP,Instituto Federal de São Paulo,Campus São José dos Campos,Campus,Sudeste,SP,São José dos Campos,"Rodovia Presidente Dutra, km 145, Jardim Diamante, São José dos Campos, SP, 12223-201",12223-201,(12) 3901-4440,cdi.sjc@ifsp.edu.br,https://www.ifsp.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/sao-paulo,"Rodovia Presidente Dutra, km 145, Jardim Diamante, São José dos Campos, SP, 12223-201, Brasil",-23.1799741,-45.8411162,ok,endereco_padronizado,alta,"Rodovia Presidente Dutra, km 145, Jardim Diamante, São José dos Campos, SP, 12223-201, Brasil","Rodovia Presidente Dutra, Jardim Ismênia, Jardim Diamante, São José dos Campos, São Paulo, Região Sudeste, 12220-000, Brasil",way,772038445.0,0.43033063500823676,False
ifs_reitoria_do_instituto_federal_de_sergipe,,IFS,Instituto Federal de Sergipe,Reitoria do Instituto Federal de Sergipe,Reitoria,Nordeste,SE,Aracaju,"Avenida Jorge Amado, 1551, Jardins, Aracaju, SE, 49025-330",49025-330,(79) 3711-1400,reitoria@ifs.edu.br,https://www.ifs.edu.br/,Ruth Sales Gama d e Andrade,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/sergipe,"Avenida Jorge Amado, 1551, Jardins, Aracaju, SE, 49025-330, Brasil",-10.9394083,-37.0531356,ok,endereco_padronizado,alta,"Avenida Jorge Amado, 1551, Jardins, Aracaju, SE, 49025-330, Brasil","Avenida Jorge Amado, Bairro Garcia, Jardins, Aracaju, Sergipe, Região Nordeste, 49025-330, Brasil",way,148713652.0,0.053395038529030256,False
ifs_campus_aracaju,1909,IFS,Instituto Federal de Sergipe,Campus Aracaju,Campus,Nordeste,SE,Aracaju,"Avenida Engenheiro Gentil Tavares da Mota, 1166, Getúlio Vargas Aracaju, SE, 49055-260",49055-260,(79) 3711-3192,direcao.aracaju@ifs.edu.br,https://www.ifs.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/sergipe,"Avenida Engenheiro Gentil Tavares da Mota, 1166, Getúlio Vargas Aracaju, SE, 49055-260, Brasil",-10.9155137,-37.0654385,ok,cep_municipio_uf,media,"49055-260, Aracaju, SE, Brasil","49055-260, Cirurgia, Aracaju, Sergipe, Região Nordeste, Brasil",,,0.12000999999999995,False
ifs_campus_estancia,2014,IFS,Instituto Federal de Sergipe,Campus Estância,Campus,Nordeste,SE,Estância,"Rua Café Filho, 260, Bairro Cidade Nova, Estância, SE, 49200-000",49200-000,(79) 3711-3601,direcao.estancia@ifs.edu.br,https://www.ifs.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/sergipe,"Rua Café Filho, 260, Bairro Cidade Nova, Estância, SE, 49200-000, Brasil",-11.269471,-37.4285957,ok,cep_municipio_uf,media,"49200-000, Estância, SE, Brasil","49200-000, Estância, Sergipe, Região Nordeste, Brasil",,,0.12000999999999995,False
ifs_campus_itabaiana,2008,IFS,Instituto Federal de Sergipe,Campus Itabaiana,Campus,Nordeste,SE,Itabaiana,"Avenida Padre Airton Gonçalves de Lima, 1140, São Cristóvão, Itabaiana, SE, 49500-543",49500-543,(79) 3711-3293,direcao.itabaiana@ifs.edu.br,https://www.ifs.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/sergipe,"Avenida Padre Airton Gonçalves de Lima, 1140, São Cristóvão, Itabaiana, SE, 49500-543, Brasil",-10.6862001,-37.4143747,ok,endereco_padronizado,alta,"Avenida Padre Airton Gonçalves de Lima, 1140, São Cristóvão, Itabaiana, SE, 49500-543, Brasil","Rua Padre Airton Gonçalves Lima, Conjunto Doutor José Luiz da Conceição, São Cristóvão, Itabaiana, Sergipe, Região Nordeste, 49500-022, Brasil",way,752623151.0,0.053387915617608875,False
ifs_campus_lagarto,1994,IFS,Instituto Federal de Sergipe,Campus Lagarto,Campus,Nordeste,SE,Lagarto,"Rua Cauby, 523, Jardim Campo Novo, Lagarto, SE, 49400-000",49400-000,(79) 3711-3269,direcao.lagarto@ifs.edu.br,https://www.ifs.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/sergipe,"Rua Cauby, 523, Jardim Campo Novo, Lagarto, SE, 49400-000, Brasil",-10.940225,-37.6590112,ok,endereco_padronizado,alta,"Rua Cauby, 523, Jardim Campo Novo, Lagarto, SE, 49400-000, Brasil","Rua Cauby, Jardim Campo Novo, Lagarto, Sergipe, Região Nordeste, 49400-000, Brasil",way,273480149.0,0.05338749599450672,False
ifs_campus_nossa_senhora_da_gloria,2008,IFS,Instituto Federal de Sergipe,Campus Nossa Senhora da Glória,Campus,Nordeste,SE,Nossa Senhora da Glória,"Povoado Piabas, s/n, Zona Rural, Nossa Senhora da Glória, SE, 49680-000",49680-000,(79) 3711-3295,direcao.gloria@ifs.edu.br,https://www.ifs.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/sergipe,"Povoado Piabas, s/n, Zona Rural, Nossa Senhora da Glória, SE, 49680-000, Brasil",-10.2127492,-37.4202198,ok,cep_municipio_uf,media,"49680-000, Nossa Senhora da Glória, SE, Brasil","49680-000, Nova Esperança, Nossa Senhora da Glória, Sergipe, Região Nordeste, Brasil",,,0.12000999999999995,False
ifs_campus_nossa_senhora_do_socorro,2016,IFS,Instituto Federal de Sergipe,Campus Nossa Senhora do Socorro,Campus,Nordeste,SE,Nossa Senhora do Socorro,"venida Professora Jânia Reis Batista, 94, Marcos Freire I, Nossa Senhora do Socorro, SE, 49160-000",49160-000,(79) 3711-3265,direcao.socorro@ifs.edu.br,https://www.ifs.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/sergipe,"venida Professora Jânia Reis Batista, 94, Marcos Freire I, Nossa Senhora do Socorro, SE, 49160-000, Brasil",-10.86061,-37.1000152,ok,cep_municipio_uf,media,"49160-000, Nossa Senhora do Socorro, SE, Brasil","49160-000, Nossa Senhora do Socorro, Sergipe, Região Nordeste, Brasil",,,0.12000999999999995,False
ifs_campus_propria,2014,IFS,Instituto Federal de Sergipe,Campus Propriá,Campus,Nordeste,SE,Propriá,"BR 101 Km 05 SUL, Propriá, SE, 49900-000",49900-000,(79) 3711-3274,direcao.propria@ifs.edu.br,https://www.ifs.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/sergipe,"BR 101 Km 05 SUL, Propriá, SE, 49900-000, Brasil",-10.212427,-36.8372254,ok,endereco_padronizado,alta,"BR 101 Km 05 SUL, Propriá, SE, 49900-000, Brasil","Propriá, Sergipe, Região Nordeste, Brasil",relation,303943.0,0.43078765384924406,False
ifs_campus_sao_cristovao,1946,IFS,Instituto Federal de Sergipe,Campus São Cristóvão,Campus,Nordeste,SE,São Cristóvão,"Rodovia BR-101, Km 96, Povoado Quissamã, São Cristovão, SE, 49100-000",49100-000,(79) 3711-3264,direcao.scristovao@ifs.edu.br,https://www.ifs.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/sergipe,"Rodovia BR-101, Km 96, Povoado Quissamã, São Cristovão, SE, 49100-000, Brasil",-10.9138404,-37.1857266,ok,endereco_padronizado,alta,"Rodovia BR-101, Km 96, Povoado Quissamã, São Cristovão, SE, 49100-000, Brasil","Instituto Federal de Sergipe - Campus São Cristóvão, km 96, Rodovia Governador Mário Covas, São Cristóvão, Sergipe, Região Nordeste, 49100-000, Brasil",way,724329849.0,5.3642328526695925e-05,False
ifs_campus_tobias_barreto,2014,IFS,Instituto Federal de Sergipe,Campus Tobias Barreto,Campus,Nordeste,SE,Tobias Barreto,"Avenida Osvaldo Carvalho Prado, s/n, Complexo Habitacional Julieta Barreto de Menezes, Tobias Barreto, SE, 49300-000",49300-000,(79) 3711-3285,direcao.tbarreto@ifs.edu.br,https://www.ifs.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/sergipe,"Avenida Osvaldo Carvalho Prado, s/n, Complexo Habitacional Julieta Barreto de Menezes, Tobias Barreto, SE, 49300-000, Brasil",-11.0728978,-38.0246497,ok,cep_municipio_uf,media,"49300-000, Tobias Barreto, SE, Brasil","49300-000, Tobias Barreto, Sergipe, Região Nordeste, Brasil",,,0.12000999999999995,False
ifto_reitoria_do_instituto_federal_de_tocantins,,IFTO,Instituto Federal de Tocantins,Reitoria do Instituto Federal de Tocantins,Reitoria,Norte,TO,Palmas,"Avenida Joaquim Teotônio Segurado, Quadra 202 sul, ACSU-SE 20, Conjunto 01, Lote 08, Piso 3, Palmas, TO, 77020-450",77020-450,(63) 3229-2258,reitoria@ifto.edu.br,www.ifto.edu.br/,Antônio Da Luz Júnior,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/tocantins,"Avenida Joaquim Teotônio Segurado, Quadra 202 sul, ACSU-SE 20, Conjunto 01, Lote 08, Piso 3, Palmas, TO, 77020-450, Brasil",-0.2522091,-79.1821566,ok,cep_municipio_uf,media,"77020-450, Palmas, TO, Brasil","Brasil, Cooperativa Las Palmas, Bombolí, Santo Domingo de los Tsachilas, Santo Domingo, Santo Domingo de los Tsáchilas, 230204, Ecuador",way,461207804.0,0.05338044327458606,False
ifto_campus_araguaina,2009,IFTO,Instituto Federal de Tocantins,Campus Araguaína,Campus,Norte,TO,Araguaína,"Avenida Paraguai, esquina com a Avenida Amazonas, Quadra 56, Lote 01 Araguaína, TO, 77824-838",77824-838,(63) 3411-0328,araguaina@ifto.edu.br,www.ifto.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/tocantins,"Avenida Paraguai, esquina com a Avenida Amazonas, Quadra 56, Lote 01 Araguaína, TO, 77824-838, Brasil",-7.1821172,-48.1966188,ok,cep_municipio_uf,media,"77824-838, Araguaína, TO, Brasil","77824-838, Bairro da Cimba, Araguaína, Tocantins, Região Norte, Brasil",,,0.12000999999999995,False
ifto_campus_araguatins,1985,IFTO,Instituto Federal de Tocantins,Campus Araguatins,Campus,Norte,TO,Araguatins,"Povoado Santa Teresa - Km 05, Zona Rural, Araguatins, TO, 77950-000",77950-000,(63) 3474-4800,araguatins@ifto.edu.br,www.ifto.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/tocantins,"Povoado Santa Teresa - Km 05, Zona Rural, Araguatins, TO, 77950-000, Brasil",-5.6500143,-48.1170611,ok,cep_municipio_uf,media,"77950-000, Araguatins, TO, Brasil","77950-000, Araguatins, Tocantins, Região Norte, Brasil",,,0.12000999999999995,False
ifto_campus_formoso_do_araguaia,2015,IFTO,Instituto Federal de Tocantins,Campus Formoso do Araguaia,Campus,Norte,TO,Formoso do Araguaia,"Rua do Açude, s/n, Centro, próximo ao Lago Municipal Formoso do Araguaia, TO, CE, 77470-000",77470-000,(63) 98499-4478,formoso@ifto.edu.br,www.ifto.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/tocantins,"Rua do Açude, s/n, Centro, próximo ao Lago Municipal Formoso do Araguaia, TO, CE, 77470-000, Brasil",-11.8616233,-49.7126748,ok,cep_municipio_uf,media,"77470-000, Formoso do Araguaia, TO, Brasil","77470-000, Formoso do Araguaia, Tocantins, Região Norte, Brasil",,,0.12000999999999995,False
ifto_campus_lagoa_da_confusao,2014,IFTO,Instituto Federal de Tocantins,Campus Lagoa da Confusão,Campus,Norte,TO,Lagoa da Confusão,"Rua 02, Quadra 5A, Lote 01, Setor Lagoa da Ilha Lagoa da Confusão, TO, 77493-000",77493-000,(63) 99293-1359,lagoadaconfusao@ifto.edu.br,www.ifto.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/tocantins,"Rua 02, Quadra 5A, Lote 01, Setor Lagoa da Ilha Lagoa da Confusão, TO, 77493-000, Brasil",-10.9996548,-49.9459027,ok,cep_municipio_uf,media,"77493-000, Lagoa da Confusão, TO, Brasil","77493-000, Lagoa da Confusão, Tocantins, Região Norte, Brasil",,,0.12000999999999995,False
ifto_campus_pedro_afonso,2014,IFTO,Instituto Federal de Tocantins,Campus Pedro Afonso,Campus,Norte,TO,Pedro Afonso,"Rua Ceará, n. 1441, Setor Zacarias Campelo Pedro Afonso, TO, 77710-000",77710-000,(63) 2111-0373,pedroafonso@ifto.edu.br,www.ifto.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/tocantins,"Rua Ceará, n. 1441, Setor Zacarias Campelo Pedro Afonso, TO, 77710-000, Brasil",-8.9904906,-48.1679899,ok,cep_municipio_uf,media,"77710-000, Pedro Afonso, TO, Brasil","77710-000, Pedro Afonso, Tocantins, Região Norte, Brasil",,,0.12000999999999995,False
ifto_campus_colinas_do_tocantins,2014,IFTO,Instituto Federal de Tocantins,Campus Colinas do Tocantins,Campus,Norte,TO,Colinas do Tocantins,"Avenida Bernardo Sayão, Lote 29B, Setor Santa Maria, Chácara Raio de Sol Colinas do Tocantins, TO, 77760-000",77760-000,(63) 99224-9195,colinas@ifto.edu.br,www.ifto.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/tocantins,"Avenida Bernardo Sayão, Lote 29B, Setor Santa Maria, Chácara Raio de Sol Colinas do Tocantins, TO, 77760-000, Brasil",-8.057343,-48.4720444,ok,cep_municipio_uf,media,"77760-000, Colinas do Tocantins, TO, Brasil","77760-000, Colinas do Tocantins, Tocantins, Região Norte, Brasil",,,0.12000999999999995,False
ifto_campus_dianopolis,2013,IFTO,Instituto Federal de Tocantins,Campus Dianópolis,Campus,Norte,TO,Dianópolis,"Rodovia TO 040 - Km 349 Loteamento Rio Palmeira, Lote 1 Dianópolis, TO, 77300-000",77300-000,(63) 99969-4268,dianopolis@ifto.edu.br,www.ifto.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/tocantins,"Rodovia TO 040 - Km 349 Loteamento Rio Palmeira, Lote 1 Dianópolis, TO, 77300-000, Brasil",-11.6553318,-46.838838,ok,cep_municipio_uf,media,"77300-000, Dianópolis, TO, Brasil","77300-000, Dianópolis, Tocantins, Região Norte, Brasil",,,0.12000999999999995,False
ifto_campus_gurupi,2010,IFTO,Instituto Federal de Tocantins,Campus Gurupi,Campus,Norte,TO,Gurupi,"Alameda Madrid, 545, Jardim Sevilha Gurupi, TO, 77410-470",77410-470,(63) 3311-5400,gurupi@ifto.edu.br,www.ifto.edu.br/,None,https://www.gov.br/mec/pt-br/assuntos/ept/rede-federal/tocantins,"Alameda Madrid, 545, Jardim Sevilha Gurupi, TO, 77410-470, Brasil",-11.7392136,-49.0549988,ok,endereco_padronizado,alta,"Alameda Madrid, 545, Jardim Sevilha Gurupi, TO, 77410-470, Brasil","IFTO - Campus Gurupi, 545, Alameda Madrid, Gurupi, Tocantins, Região Norte, 77410-470, Brasil",way,1033323752.0,5.474860761420642e-05,False
